id,label
467281353,FALSE POSITIVE
267414551,CANDIDATE
240148934,FALSE POSITIVE
394050135,CANDIDATE
411608801,CANDIDATE
150074121,CANDIDATE
73723286,FALSE POSITIVE
31268146,FALSE POSITIVE
253126207,CANDIDATE
9727392,FALSE POSITIVE
106940971,CANDIDATE
138968089,FALSE POSITIVE
353960022,CANDIDATE
434270112,CANDIDATE
47220926,CANDIDATE
290403522,CANDIDATE
234540647,CANDIDATE
330424797,CANDIDATE
187532854,FALSE POSITIVE
51637609,CANDIDATE
194076601,CANDIDATE
123482865,CANDIDATE
237015185,CANDIDATE
166053959,CANDIDATE
405932063,CANDIDATE
58723861,CANDIDATE
322825139,CANDIDATE
17150865,FALSE POSITIVE
200090347,CANDIDATE
417646390,CANDIDATE
289661991,CANDIDATE
402219289,CANDIDATE
149745822,CANDIDATE
131250246,CANDIDATE
306648160,CANDIDATE
411796826,CANDIDATE
402053027,CANDIDATE
193220940,CANDIDATE
48018596,CANDIDATE
219306934,CANDIDATE
43429656,CANDIDATE
59859387,FALSE POSITIVE
441797803,CANDIDATE
270341214,CANDIDATE
270341214,CANDIDATE
339207847,CANDIDATE
383721338,CANDIDATE
237201858,CANDIDATE
239628993,CANDIDATE
392914193,CANDIDATE
102719996,CANDIDATE
264544388,CANDIDATE
308994098,CANDIDATE
308994098,CANDIDATE
308994098,CANDIDATE
383364626,CANDIDATE
63307816,CANDIDATE
121070864,CANDIDATE
278525028,CANDIDATE
23111,CANDIDATE
94483093,CANDIDATE
142916753,CANDIDATE
309512152,CANDIDATE
251894891,CANDIDATE
395143000,CANDIDATE
344130921,CANDIDATE
362222177,CANDIDATE
434171145,CANDIDATE
120101789,CANDIDATE
229138584,CANDIDATE
407772585,CANDIDATE
154618248,CANDIDATE
428065977,FALSE POSITIVE
199688472,FALSE POSITIVE
102672709,CANDIDATE
288636342,CANDIDATE
288636342,CANDIDATE
229715760,CANDIDATE
142784687,CANDIDATE
32460142,CANDIDATE
285094173,CANDIDATE
399871011,CANDIDATE
399613138,FALSE POSITIVE
469967533,CANDIDATE
177257073,CANDIDATE
180931993,CANDIDATE
285233023,FALSE POSITIVE
357347296,CANDIDATE
219467837,FALSE POSITIVE
91697121,CANDIDATE
113919944,FALSE POSITIVE
329346586,CANDIDATE
158325942,CANDIDATE
65805840,CANDIDATE
50751260,CANDIDATE
379723086,FALSE POSITIVE
67535663,CANDIDATE
400093775,CANDIDATE
366580825,CANDIDATE
191202679,CANDIDATE
364072092,CANDIDATE
209923610,CANDIDATE
453677947,CANDIDATE
251209368,FALSE POSITIVE
234489133,CANDIDATE
281575427,CANDIDATE
127793615,FALSE POSITIVE
334125713,CANDIDATE
322054600,CANDIDATE
190743990,FALSE POSITIVE
233684822,FALSE POSITIVE
357048995,CANDIDATE
300871545,FALSE POSITIVE
457138169,FALSE POSITIVE
280655495,CANDIDATE
340700241,CANDIDATE
415443327,CANDIDATE
67711670,CANDIDATE
67517533,CANDIDATE
126982911,CANDIDATE
279472966,CANDIDATE
274057129,CANDIDATE
305026599,CANDIDATE
397653875,CANDIDATE
388371132,CANDIDATE
45905504,CANDIDATE
303426966,CANDIDATE
412887082,CANDIDATE
437740083,FALSE POSITIVE
273780062,CANDIDATE
243011228,CANDIDATE
316916655,FALSE POSITIVE
454038613,CANDIDATE
41995709,CANDIDATE
28873762,FALSE POSITIVE
172754786,FALSE POSITIVE
456574511,CANDIDATE
446684383,CANDIDATE
5485318,CANDIDATE
272625214,FALSE POSITIVE
409520860,FALSE POSITIVE
403340402,CANDIDATE
155873992,CANDIDATE
274599700,FALSE POSITIVE
464481762,CANDIDATE
82622707,CANDIDATE
272670038,CANDIDATE
372048733,CANDIDATE
230375747,CANDIDATE
396246765,CANDIDATE
256783400,CANDIDATE
17925767,CANDIDATE
291976834,CANDIDATE
364955057,CANDIDATE
301248781,CANDIDATE
35973654,CANDIDATE
81089255,CANDIDATE
142420436,CANDIDATE
319294834,CANDIDATE
150907983,CANDIDATE
173640199,CANDIDATE
136992839,CANDIDATE
195155818,CANDIDATE
202425357,CANDIDATE
336691874,CANDIDATE
21101556,CANDIDATE
245099574,CANDIDATE
74712191,CANDIDATE
264460005,FALSE POSITIVE
165464482,CANDIDATE
59536337,CANDIDATE
114181798,CANDIDATE
48661942,CANDIDATE
458641144,CANDIDATE
231077395,CANDIDATE
470852531,FALSE POSITIVE
259126549,FALSE POSITIVE
306472057,CANDIDATE
306472057,CANDIDATE
239136269,FALSE POSITIVE
407966340,CANDIDATE
407966340,CANDIDATE
241569046,CANDIDATE
259901731,CANDIDATE
298372701,CANDIDATE
43921512,CANDIDATE
210904767,CANDIDATE
322369867,CANDIDATE
149302744,CANDIDATE
149302744,CANDIDATE
381448973,CANDIDATE
426904354,CANDIDATE
48476908,CANDIDATE
446524637,CANDIDATE
188001223,CANDIDATE
262781201,FALSE POSITIVE
184521624,CANDIDATE
335952150,CANDIDATE
46774573,CANDIDATE
435740442,CANDIDATE
401704685,CANDIDATE
217838717,CANDIDATE
35972578,CANDIDATE
431981595,CANDIDATE
305943739,FALSE POSITIVE
289988797,FALSE POSITIVE
336824844,CANDIDATE
156648452,CANDIDATE
298074043,CANDIDATE
139559780,CANDIDATE
445407434,CANDIDATE
290308758,CANDIDATE
16187321,FALSE POSITIVE
129881395,FALSE POSITIVE
381789320,CANDIDATE
209707800,CANDIDATE
452464529,CANDIDATE
63717709,CANDIDATE
302924206,CANDIDATE
58858008,CANDIDATE
149302744,CANDIDATE
232025086,CANDIDATE
300381700,CANDIDATE
328502522,CANDIDATE
314375831,CANDIDATE
206541859,CANDIDATE
29781292,CANDIDATE
29781292,CANDIDATE
29781292,CANDIDATE
148782377,CANDIDATE
434477274,CANDIDATE
335037151,CANDIDATE
60446303,CANDIDATE
92443533,CANDIDATE
129458276,CANDIDATE
304430662,CANDIDATE
421056636,CANDIDATE
457446242,CANDIDATE
456910600,CANDIDATE
437756191,CANDIDATE
331456189,CANDIDATE
120115768,CANDIDATE
45368525,CANDIDATE
68443254,CANDIDATE
34781378,CANDIDATE
96165095,CANDIDATE
247409676,CANDIDATE
296461391,CANDIDATE
193628179,FALSE POSITIVE
294691204,CANDIDATE
17683158,CANDIDATE
413343957,CANDIDATE
74967390,CANDIDATE
288242606,CANDIDATE
345645749,CANDIDATE
156816238,FALSE POSITIVE
802227190,CANDIDATE
312345863,CANDIDATE
186459119,CANDIDATE
410372968,CANDIDATE
229285649,FALSE POSITIVE
389238529,FALSE POSITIVE
437329044,CANDIDATE
394509844,FALSE POSITIVE
408618999,CANDIDATE
327579226,CANDIDATE
141770198,CANDIDATE
99989903,CANDIDATE
83092282,CANDIDATE
167656187,CANDIDATE
279383896,CANDIDATE
388106759,CANDIDATE
388106759,CANDIDATE
449050247,FALSE POSITIVE
89362689,CANDIDATE
446918603,CANDIDATE
12061971,CANDIDATE
60491424,CANDIDATE
75784122,CANDIDATE
186815660,CANDIDATE
366602797,FALSE POSITIVE
290337456,CANDIDATE
405571798,CANDIDATE
6010784,CANDIDATE
95589845,CANDIDATE
343952976,CANDIDATE
399346877,CANDIDATE
21291176,CANDIDATE
277833423,CANDIDATE
48210046,CANDIDATE
147125706,CANDIDATE
283303192,CANDIDATE
429295277,FALSE POSITIVE
229742722,CANDIDATE
393831507,CANDIDATE
470315428,FALSE POSITIVE
194203348,CANDIDATE
1400770435,FALSE POSITIVE
372757221,CANDIDATE
278138619,CANDIDATE
133427311,CANDIDATE
349488688,CANDIDATE
179987678,CANDIDATE
326522874,CANDIDATE
3364732,CANDIDATE
206361691,CANDIDATE
299780329,CANDIDATE
190721237,CANDIDATE
48276576,FALSE POSITIVE
451599528,FALSE POSITIVE
17129975,CANDIDATE
17129975,FALSE POSITIVE
356868487,FALSE POSITIVE
358975793,CANDIDATE
314992600,CANDIDATE
392022763,CANDIDATE
166495921,CANDIDATE
79660831,CANDIDATE
355138852,CANDIDATE
179739873,CANDIDATE
199712572,CANDIDATE
255907107,CANDIDATE
58798731,CANDIDATE
305948428,CANDIDATE
2685481,CANDIDATE
154400369,CANDIDATE
210629725,CANDIDATE
60859922,CANDIDATE
458331312,CANDIDATE
466222485,CANDIDATE
146664561,CANDIDATE
158697949,CANDIDATE
420108587,CANDIDATE
230006888,CANDIDATE
400432230,CANDIDATE
143642240,CANDIDATE
402391147,CANDIDATE
284254253,FALSE POSITIVE
464280516,CANDIDATE
319949055,CANDIDATE
454876465,CANDIDATE
355655412,CANDIDATE
61687533,CANDIDATE
237922465,CANDIDATE
313506357,FALSE POSITIVE
186599508,FALSE POSITIVE
428787891,CANDIDATE
39018923,CANDIDATE
214361331,CANDIDATE
283307274,CANDIDATE
418604868,CANDIDATE
201508515,CANDIDATE
138727432,CANDIDATE
71083829,CANDIDATE
237019002,CANDIDATE
417564823,CANDIDATE
88929544,CANDIDATE
100264497,CANDIDATE
254209017,CANDIDATE
346855283,CANDIDATE
281408474,CANDIDATE
26583436,FALSE POSITIVE
404488903,CANDIDATE
172033454,CANDIDATE
159104028,CANDIDATE
224299081,CANDIDATE
88529975,CANDIDATE
436843539,CANDIDATE
124029677,CANDIDATE
243476396,CANDIDATE
316875094,CANDIDATE
332393279,CANDIDATE
345697569,CANDIDATE
271900960,FALSE POSITIVE
122418622,CANDIDATE
36381058,CANDIDATE
220076110,CANDIDATE
317019074,CANDIDATE
66783360,FALSE POSITIVE
304774444,FALSE POSITIVE
368628986,CANDIDATE
328012209,CANDIDATE
399847887,CANDIDATE
162631539,CANDIDATE
453100296,CANDIDATE
384159646,CANDIDATE
308301091,CANDIDATE
175317833,CANDIDATE
172464366,FALSE POSITIVE
238171173,CANDIDATE
177722855,FALSE POSITIVE
160103855,CANDIDATE
21035365,CANDIDATE
90156362,CANDIDATE
64837857,CANDIDATE
64837857,CANDIDATE
64837857,CANDIDATE
64837857,CANDIDATE
258940847,CANDIDATE
72123144,CANDIDATE
143526233,CANDIDATE
318071201,CANDIDATE
355418639,CANDIDATE
344927749,CANDIDATE
344927749,CANDIDATE
165682741,CANDIDATE
400093502,CANDIDATE
267484403,CANDIDATE
408743161,CANDIDATE
288612903,CANDIDATE
280307604,CANDIDATE
264223828,CANDIDATE
327004130,CANDIDATE
315398848,CANDIDATE
388280249,CANDIDATE
361998994,FALSE POSITIVE
403911354,CANDIDATE
467484304,CANDIDATE
394443982,CANDIDATE
42763678,CANDIDATE
100589633,CANDIDATE
159989004,CANDIDATE
179033846,FALSE POSITIVE
373453507,FALSE POSITIVE
233688779,CANDIDATE
357972447,FALSE POSITIVE
229536616,FALSE POSITIVE
421894914,CANDIDATE
260797169,CANDIDATE
412635642,CANDIDATE
324609409,CANDIDATE
276385231,CANDIDATE
377024332,FALSE POSITIVE
261680542,CANDIDATE
171886633,CANDIDATE
403368444,CANDIDATE
88460991,CANDIDATE
230292034,CANDIDATE
317594531,CANDIDATE
9376973,CANDIDATE
117892246,CANDIDATE
372424377,CANDIDATE
69995219,CANDIDATE
81744640,CANDIDATE
112110888,CANDIDATE
190250689,CANDIDATE
308613965,CANDIDATE
186292194,CANDIDATE
76505260,FALSE POSITIVE
323002911,CANDIDATE
410554986,CANDIDATE
323980895,CANDIDATE
452006073,CANDIDATE
105759569,CANDIDATE
268496304,CANDIDATE
403135192,CANDIDATE
149833117,CANDIDATE
177258735,CANDIDATE
154304816,CANDIDATE
99097200,CANDIDATE
163260812,CANDIDATE
434110695,CANDIDATE
66561343,CANDIDATE
51318828,FALSE POSITIVE
120313529,CANDIDATE
469810663,CANDIDATE
469810663,CANDIDATE
387295547,CANDIDATE
411955845,CANDIDATE
174070181,CANDIDATE
279725262,CANDIDATE
202282233,CANDIDATE
345333936,FALSE POSITIVE
239361732,CANDIDATE
3680800,CANDIDATE
396932137,CANDIDATE
94823134,CANDIDATE
387515920,CANDIDATE
6785559,CANDIDATE
317362389,CANDIDATE
23815847,CANDIDATE
161003569,CANDIDATE
165989915,CANDIDATE
155995204,FALSE POSITIVE
136122328,CANDIDATE
277538491,CANDIDATE
118327533,CANDIDATE
357312511,CANDIDATE
304130406,CANDIDATE
462135459,CANDIDATE
323966987,CANDIDATE
168191686,CANDIDATE
44791617,CANDIDATE
358248442,CANDIDATE
430528566,FALSE POSITIVE
456482025,CANDIDATE
45048546,CANDIDATE
245509452,CANDIDATE
255780160,CANDIDATE
369581703,CANDIDATE
97248423,CANDIDATE
445276138,CANDIDATE
408469564,CANDIDATE
400235555,CANDIDATE
200465781,CANDIDATE
199289712,CANDIDATE
242532142,CANDIDATE
73310180,CANDIDATE
456783397,CANDIDATE
269838674,CANDIDATE
383645563,CANDIDATE
236632480,CANDIDATE
116668723,CANDIDATE
214218272,CANDIDATE
219181903,CANDIDATE
120826158,CANDIDATE
120826158,CANDIDATE
400899926,CANDIDATE
195750008,CANDIDATE
274075364,CANDIDATE
390988385,CANDIDATE
256158543,CANDIDATE
66356824,FALSE POSITIVE
360816296,CANDIDATE
49710555,FALSE POSITIVE
66151343,CANDIDATE
190081497,FALSE POSITIVE
1716467085,CANDIDATE
357416482,FALSE POSITIVE
95129101,FALSE POSITIVE
353782445,CANDIDATE
233617847,CANDIDATE
233617847,CANDIDATE
320525204,FALSE POSITIVE
45655786,CANDIDATE
198189972,CANDIDATE
341630071,CANDIDATE
234489976,CANDIDATE
394223845,CANDIDATE
29105766,CANDIDATE
141522677,CANDIDATE
234527228,CANDIDATE
350618622,CANDIDATE
347944406,CANDIDATE
243283955,FALSE POSITIVE
329981856,CANDIDATE
230856987,CANDIDATE
233855268,CANDIDATE
294350792,CANDIDATE
167720788,CANDIDATE
380528770,CANDIDATE
414019147,CANDIDATE
63659057,CANDIDATE
40292751,CANDIDATE
233070717,CANDIDATE
76228620,CANDIDATE
133512515,CANDIDATE
447088034,CANDIDATE
206466531,FALSE POSITIVE
47425697,CANDIDATE
155986102,FALSE POSITIVE
361176558,CANDIDATE
268042363,FALSE POSITIVE
317483660,CANDIDATE
238920875,CANDIDATE
159815224,CANDIDATE
350618622,CANDIDATE
449197831,CANDIDATE
39699648,CANDIDATE
263486257,CANDIDATE
89043973,CANDIDATE
374997123,CANDIDATE
349582831,CANDIDATE
16740548,CANDIDATE
148523092,FALSE POSITIVE
265076459,CANDIDATE
367522211,CANDIDATE
129107501,FALSE POSITIVE
115739057,CANDIDATE
387318409,CANDIDATE
452483795,FALSE POSITIVE
341297143,FALSE POSITIVE
53394475,CANDIDATE
137543637,FALSE POSITIVE
73250068,CANDIDATE
126322519,CANDIDATE
323658120,FALSE POSITIVE
69295263,CANDIDATE
350348197,CANDIDATE
35758536,CANDIDATE
156999527,CANDIDATE
133505138,FALSE POSITIVE
23769326,CANDIDATE
165667705,CANDIDATE
73082014,CANDIDATE
133129971,CANDIDATE
155807906,FALSE POSITIVE
209408136,CANDIDATE
356919658,FALSE POSITIVE
294179389,FALSE POSITIVE
232971294,CANDIDATE
206669860,CANDIDATE
237204346,CANDIDATE
34297761,CANDIDATE
350584963,CANDIDATE
63898957,CANDIDATE
336267424,FALSE POSITIVE
234330672,CANDIDATE
441739020,CANDIDATE
278895705,CANDIDATE
364107753,FALSE POSITIVE
375059587,CANDIDATE
375059587,CANDIDATE
297413553,CANDIDATE
444977814,CANDIDATE
67181830,CANDIDATE
419957314,CANDIDATE
408508003,CANDIDATE
162729620,FALSE POSITIVE
60189629,CANDIDATE
169191182,CANDIDATE
239529652,CANDIDATE
446616059,FALSE POSITIVE
87044036,FALSE POSITIVE
408824640,CANDIDATE
387401076,CANDIDATE
110738386,CANDIDATE
95010343,FALSE POSITIVE
311736478,CANDIDATE
332630868,FALSE POSITIVE
59770954,CANDIDATE
317089770,CANDIDATE
28294709,CANDIDATE
346015394,CANDIDATE
242460075,FALSE POSITIVE
312508092,CANDIDATE
267536225,CANDIDATE
441739020,CANDIDATE
441739020,CANDIDATE
184679932,FALSE POSITIVE
123106490,FALSE POSITIVE
6499453,CANDIDATE
243030574,CANDIDATE
175477257,CANDIDATE
92590258,CANDIDATE
1980725947,CANDIDATE
373017793,CANDIDATE
420049884,CANDIDATE
253054954,CANDIDATE
341186896,FALSE POSITIVE
265077027,FALSE POSITIVE
125695940,CANDIDATE
38571020,CANDIDATE
201899356,CANDIDATE
21720215,CANDIDATE
272251987,CANDIDATE
468501184,CANDIDATE
289307883,CANDIDATE
313453776,CANDIDATE
441590110,CANDIDATE
138329479,CANDIDATE
240959810,CANDIDATE
432761635,CANDIDATE
436314778,CANDIDATE
198725468,CANDIDATE
359426909,CANDIDATE
220547837,CANDIDATE
33159936,CANDIDATE
128135100,CANDIDATE
186936449,CANDIDATE
162246865,FALSE POSITIVE
79395355,FALSE POSITIVE
379931600,FALSE POSITIVE
286916251,CANDIDATE
198008005,CANDIDATE
183120439,CANDIDATE
197039766,CANDIDATE
263179590,CANDIDATE
280206394,CANDIDATE
361154154,CANDIDATE
320505267,CANDIDATE
273774284,FALSE POSITIVE
366298702,CANDIDATE
277034534,CANDIDATE
248690688,CANDIDATE
176984236,FALSE POSITIVE
452964680,CANDIDATE
184295571,CANDIDATE
57093805,CANDIDATE
61117473,FALSE POSITIVE
380836882,CANDIDATE
432132155,CANDIDATE
233529335,CANDIDATE
150271680,FALSE POSITIVE
53365065,CANDIDATE
158167408,CANDIDATE
270219048,CANDIDATE
178155732,CANDIDATE
178155732,CANDIDATE
48103627,CANDIDATE
183675732,CANDIDATE
9100874,CANDIDATE
63898957,CANDIDATE
42110638,CANDIDATE
277499689,CANDIDATE
370877263,FALSE POSITIVE
407653728,CANDIDATE
126171392,FALSE POSITIVE
287934343,CANDIDATE
255928426,CANDIDATE
420174131,CANDIDATE
265979849,CANDIDATE
70780410,CANDIDATE
143994382,CANDIDATE
269278156,CANDIDATE
68646526,CANDIDATE
322046084,CANDIDATE
257520272,CANDIDATE
420112217,CANDIDATE
178155732,CANDIDATE
287231664,CANDIDATE
334080358,CANDIDATE
276647494,CANDIDATE
419946164,FALSE POSITIVE
124453339,CANDIDATE
142405475,CANDIDATE
165530380,CANDIDATE
335996558,FALSE POSITIVE
253917293,FALSE POSITIVE
220518305,FALSE POSITIVE
31858844,FALSE POSITIVE
251878904,CANDIDATE
284361752,CANDIDATE
258871793,FALSE POSITIVE
349071261,CANDIDATE
331146317,CANDIDATE
156002449,CANDIDATE
359523751,CANDIDATE
162802770,CANDIDATE
463469906,CANDIDATE
435673126,FALSE POSITIVE
116262653,CANDIDATE
348684814,CANDIDATE
296737508,CANDIDATE
452743735,CANDIDATE
195606729,CANDIDATE
217980791,CANDIDATE
466206508,CANDIDATE
239722954,FALSE POSITIVE
52420398,CANDIDATE
237637903,CANDIDATE
438149332,CANDIDATE
232194097,CANDIDATE
466682238,CANDIDATE
382419744,CANDIDATE
339733013,FALSE POSITIVE
334394274,CANDIDATE
167418898,FALSE POSITIVE
13424053,CANDIDATE
36607746,CANDIDATE
448923766,CANDIDATE
357202877,CANDIDATE
147857396,CANDIDATE
79030066,CANDIDATE
220068921,CANDIDATE
287080092,CANDIDATE
461387302,FALSE POSITIVE
199376584,CANDIDATE
231736113,CANDIDATE
30329585,FALSE POSITIVE
288636599,CANDIDATE
141631253,FALSE POSITIVE
120585579,FALSE POSITIVE
104986789,CANDIDATE
5364106,CANDIDATE
418262301,CANDIDATE
279871772,CANDIDATE
120737368,CANDIDATE
281286325,CANDIDATE
125489084,CANDIDATE
299551666,CANDIDATE
298297931,CANDIDATE
274367763,CANDIDATE
396794358,CANDIDATE
178162579,CANDIDATE
394346647,CANDIDATE
364075352,FALSE POSITIVE
450327768,FALSE POSITIVE
365673804,CANDIDATE
188768068,CANDIDATE
61980227,FALSE POSITIVE
283605976,CANDIDATE
423360793,CANDIDATE
52745699,CANDIDATE
149845414,CANDIDATE
349576261,CANDIDATE
344085117,FALSE POSITIVE
258822347,CANDIDATE
418543326,CANDIDATE
325086150,FALSE POSITIVE
142171554,CANDIDATE
63303499,FALSE POSITIVE
458987621,CANDIDATE
257056367,CANDIDATE
408310006,CANDIDATE
56999883,CANDIDATE
76882795,CANDIDATE
313425396,CANDIDATE
149585119,CANDIDATE
61344769,CANDIDATE
438368981,CANDIDATE
157528286,FALSE POSITIVE
141488193,CANDIDATE
154105890,CANDIDATE
1965256662,FALSE POSITIVE
179715231,CANDIDATE
309436531,FALSE POSITIVE
454918388,CANDIDATE
45299834,CANDIDATE
45896295,CANDIDATE
107340585,CANDIDATE
21505121,CANDIDATE
457202957,CANDIDATE
159332859,CANDIDATE
166834768,CANDIDATE
265146266,CANDIDATE
284477310,CANDIDATE
233047097,CANDIDATE
354594208,FALSE POSITIVE
39174810,CANDIDATE
301051430,FALSE POSITIVE
192014454,CANDIDATE
421951960,CANDIDATE
13533330,CANDIDATE
468574941,CANDIDATE
230064711,CANDIDATE
231833236,CANDIDATE
100757807,CANDIDATE
236644754,CANDIDATE
45376816,CANDIDATE
114422211,CANDIDATE
343717397,CANDIDATE
325410269,CANDIDATE
196261799,CANDIDATE
24833662,CANDIDATE
230290708,CANDIDATE
383828887,CANDIDATE
27064468,CANDIDATE
27064468,CANDIDATE
238854767,CANDIDATE
67566164,CANDIDATE
334385701,CANDIDATE
336399144,CANDIDATE
364431259,CANDIDATE
439512298,CANDIDATE
348477542,CANDIDATE
173818213,CANDIDATE
96736412,CANDIDATE
1018843,CANDIDATE
355800238,CANDIDATE
420177051,CANDIDATE
124095888,FALSE POSITIVE
14336130,CANDIDATE
22843856,FALSE POSITIVE
376637093,CANDIDATE
233951353,CANDIDATE
288185138,FALSE POSITIVE
302518439,CANDIDATE
253728991,CANDIDATE
280035202,CANDIDATE
207501148,FALSE POSITIVE
4605846,CANDIDATE
358460246,CANDIDATE
154568734,CANDIDATE
258917846,CANDIDATE
70420766,CANDIDATE
144138509,CANDIDATE
219187649,CANDIDATE
252430813,CANDIDATE
186530554,CANDIDATE
177494632,CANDIDATE
141074654,CANDIDATE
164280385,CANDIDATE
411343008,CANDIDATE
154353849,CANDIDATE
276704866,CANDIDATE
95574586,CANDIDATE
385312460,CANDIDATE
418471116,CANDIDATE
107017977,CANDIDATE
81693792,CANDIDATE
81055189,CANDIDATE
32408928,FALSE POSITIVE
325680697,FALSE POSITIVE
57193198,CANDIDATE
142739544,CANDIDATE
221785300,CANDIDATE
272983172,CANDIDATE
2876,CANDIDATE
441334829,FALSE POSITIVE
32677675,CANDIDATE
170103435,FALSE POSITIVE
346929661,CANDIDATE
53875855,CANDIDATE
367099243,FALSE POSITIVE
72985822,CANDIDATE
175193677,CANDIDATE
146282666,CANDIDATE
18373995,CANDIDATE
334632624,CANDIDATE
269558487,CANDIDATE
456401439,CANDIDATE
374521355,CANDIDATE
242674266,CANDIDATE
313671132,CANDIDATE
98159959,CANDIDATE
138344895,CANDIDATE
148514918,CANDIDATE
197743152,CANDIDATE
100909102,CANDIDATE
198458010,CANDIDATE
398038296,CANDIDATE
110936761,FALSE POSITIVE
172222885,CANDIDATE
406443564,FALSE POSITIVE
166242494,CANDIDATE
7976072,CANDIDATE
406634633,CANDIDATE
153978165,CANDIDATE
3027681,CANDIDATE
361343239,CANDIDATE
24837152,CANDIDATE
33651215,CANDIDATE
318796593,CANDIDATE
231937059,CANDIDATE
230980206,CANDIDATE
388202128,CANDIDATE
30947715,CANDIDATE
394698182,CANDIDATE
403287048,FALSE POSITIVE
198356533,CANDIDATE
143994283,FALSE POSITIVE
253990973,FALSE POSITIVE
271806353,CANDIDATE
145038729,CANDIDATE
463343283,CANDIDATE
406318573,CANDIDATE
119131709,CANDIDATE
203377303,CANDIDATE
352764091,CANDIDATE
260271203,FALSE POSITIVE
229141709,FALSE POSITIVE
174143743,FALSE POSITIVE
281666033,CANDIDATE
470450936,CANDIDATE
24113219,CANDIDATE
269243313,CANDIDATE
313609787,CANDIDATE
156377968,CANDIDATE
101592219,CANDIDATE
209459275,CANDIDATE
79971247,CANDIDATE
61145589,CANDIDATE
250983039,CANDIDATE
19447218,CANDIDATE
193773468,CANDIDATE
302381397,CANDIDATE
416542079,CANDIDATE
308073360,CANDIDATE
252912175,CANDIDATE
252118701,CANDIDATE
321982642,CANDIDATE
208719443,CANDIDATE
201660996,CANDIDATE
159262969,CANDIDATE
148004811,CANDIDATE
170367033,CANDIDATE
332534326,CANDIDATE
260541432,CANDIDATE
115453244,CANDIDATE
394346745,CANDIDATE
115446313,FALSE POSITIVE
20182165,FALSE POSITIVE
307111282,FALSE POSITIVE
167661160,CANDIDATE
150437346,CANDIDATE
13883872,CANDIDATE
121990418,CANDIDATE
139357541,CANDIDATE
66497310,CANDIDATE
160077104,CANDIDATE
317170536,CANDIDATE
252537013,FALSE POSITIVE
36646052,CANDIDATE
440150441,CANDIDATE
312612366,CANDIDATE
76706043,CANDIDATE
94012094,CANDIDATE
346154016,CANDIDATE
95079513,CANDIDATE
75589027,CANDIDATE
196286578,CANDIDATE
119069946,CANDIDATE
38686737,FALSE POSITIVE
289316336,FALSE POSITIVE
441730540,CANDIDATE
284173938,CANDIDATE
9033144,FALSE POSITIVE
238624131,CANDIDATE
65981892,CANDIDATE
405897415,CANDIDATE
169187982,FALSE POSITIVE
326203952,CANDIDATE
448536355,CANDIDATE
77958378,CANDIDATE
332558858,CANDIDATE
4426490,FALSE POSITIVE
401604346,CANDIDATE
424391516,CANDIDATE
156075294,CANDIDATE
405559035,CANDIDATE
188539008,CANDIDATE
125366299,CANDIDATE
55363630,CANDIDATE
262584907,CANDIDATE
278666476,CANDIDATE
259884973,CANDIDATE
32046665,CANDIDATE
140740440,CANDIDATE
36022284,CANDIDATE
184531966,CANDIDATE
353807936,CANDIDATE
101520163,CANDIDATE
332705008,CANDIDATE
34395020,CANDIDATE
154181821,CANDIDATE
138475192,CANDIDATE
139507260,CANDIDATE
422881018,CANDIDATE
98662211,CANDIDATE
372596795,CANDIDATE
144628120,CANDIDATE
169249234,CANDIDATE
164150537,CANDIDATE
160162987,FALSE POSITIVE
405559035,CANDIDATE
219776325,CANDIDATE
190271688,FALSE POSITIVE
177162886,CANDIDATE
102159710,CANDIDATE
470127886,CANDIDATE
432280671,CANDIDATE
271596418,FALSE POSITIVE
389999924,CANDIDATE
142087638,FALSE POSITIVE
142087638,FALSE POSITIVE
142087638,CANDIDATE
408137826,CANDIDATE
418866096,CANDIDATE
288953761,CANDIDATE
233867481,CANDIDATE
214515989,CANDIDATE
54085154,FALSE POSITIVE
390151888,CANDIDATE
4598935,CANDIDATE
301991463,CANDIDATE
154576989,CANDIDATE
279179610,CANDIDATE
459947163,CANDIDATE
79316101,CANDIDATE
26018819,CANDIDATE
335681838,CANDIDATE
16264917,CANDIDATE
144155193,CANDIDATE
206717400,CANDIDATE
160618074,CANDIDATE
159334269,FALSE POSITIVE
219485050,CANDIDATE
393633044,CANDIDATE
20892672,FALSE POSITIVE
348437470,CANDIDATE
77258279,CANDIDATE
123007594,CANDIDATE
393196631,CANDIDATE
119089245,CANDIDATE
301455423,CANDIDATE
360822008,CANDIDATE
125424836,CANDIDATE
378227267,CANDIDATE
94011343,CANDIDATE
457268255,CANDIDATE
401283491,CANDIDATE
35855047,CANDIDATE
413372087,CANDIDATE
357896777,CANDIDATE
437156845,FALSE POSITIVE
38467100,CANDIDATE
371188886,CANDIDATE
371188886,CANDIDATE
186000935,FALSE POSITIVE
146172354,CANDIDATE
167804011,CANDIDATE
403693870,CANDIDATE
237929468,CANDIDATE
388898854,CANDIDATE
457104362,CANDIDATE
422912527,CANDIDATE
23434737,CANDIDATE
77437543,CANDIDATE
268643535,CANDIDATE
128168083,CANDIDATE
2758565,CANDIDATE
196351790,CANDIDATE
127426341,CANDIDATE
375855364,CANDIDATE
160255140,CANDIDATE
345724317,FALSE POSITIVE
260539542,CANDIDATE
290415036,CANDIDATE
353586703,FALSE POSITIVE
210083929,CANDIDATE
419840740,CANDIDATE
